tic,date,neg,neu,pos,compound
ANET,2023-12-17,0.0,1.0,0.0,0.0
ANET,2023-12-19,0.0,0.797,0.203,0.4215
ANET,2023-12-20,0.0,0.8170000000000001,0.18300000000000002,0.2612333333333333
ANET,2023-12-22,0.0,0.7715000000000001,0.2285,0.31845
ANET,2023-12-24,0.0,0.729,0.271,0.3818
ANET,2023-12-27,0.206,0.662,0.132,-0.25
ANET,2023-12-29,0.0,1.0,0.0,0.0
ANET,2024-01-01,0.0,0.7515000000000001,0.2485,0.35645000000000004
ANET,2024-01-02,0.0,1.0,0.0,0.0
ANET,2024-01-03,0.0,0.816,0.184,0.2023
ANET,2024-01-04,0.0,0.545,0.455,0.8176
ANET,2024-01-08,0.0,0.526,0.474,0.743
ANET,2024-01-09,0.0,1.0,0.0,0.0
ANET,2024-01-10,0.0,0.6515,0.3485,0.5347999999999999
ANET,2024-01-11,0.0,0.847,0.153,0.30405
ANET,2024-01-14,0.0,0.784,0.216,0.296
ANET,2024-01-15,0.0,1.0,0.0,0.0
ANET,2024-01-16,0.0,1.0,0.0,0.0
ANET,2024-01-22,0.0,0.8055,0.1945,0.3953
ANET,2024-01-29,0.0,1.0,0.0,0.0
ANET,2024-02-01,0.174,0.826,0.0,-0.2732
ANSS,2023-11-01,0.032,0.968,0.0,-0.03771666666666667
ANSS,2023-11-02,0.0,1.0,0.0,0.0
ANSS,2023-11-03,0.0,1.0,0.0,0.0
ANSS,2023-11-06,0.0,0.855,0.145,0.1779
ANSS,2023-11-09,0.0,0.884,0.116,0.1779
ANSS,2023-11-14,0.177,0.645,0.177,0.0
ANSS,2023-11-16,0.0745,0.8175,0.108,-0.06275
ANSS,2023-11-20,0.1295,0.8705,0.0,-0.21075
ANSS,2023-11-21,0.0,1.0,0.0,0.0
ANSS,2023-11-27,0.0,0.8,0.2,0.25
ANSS,2023-11-28,0.0,0.805,0.195,0.1779
ANSS,2023-12-01,0.0,1.0,0.0,0.0
ANSS,2023-12-04,0.11499999999999999,0.766,0.119,0.008499999999999999
ANSS,2023-12-05,0.0,1.0,0.0,0.0
ANSS,2023-12-06,0.0,0.888,0.112,0.1902
ANSS,2023-12-12,0.0,1.0,0.0,0.0
ANSS,2023-12-18,0.0,1.0,0.0,0.0
ANSS,2023-12-19,0.0,1.0,0.0,0.0
ANSS,2023-12-20,0.0,1.0,0.0,0.0
ANSS,2023-12-22,0.022857142857142857,0.9267857142857142,0.050357142857142864,0.03408571428571428
ANSS,2023-12-26,0.0,0.898,0.102,0.28099999999999997
ANSS,2023-12-28,0.0,1.0,0.0,0.0
ANSS,2024-01-03,0.0,1.0,0.0,0.0
ANSS,2024-01-04,0.0,0.8765000000000001,0.1235,0.1591
ANSS,2024-01-05,0.0,0.96,0.04,0.05
ANSS,2024-01-08,0.0,1.0,0.0,0.0
ANSS,2024-01-09,0.0,1.0,0.0,0.0
ANSS,2024-01-10,0.0,0.792,0.208,0.2732
ANSS,2024-01-12,0.0,1.0,0.0,0.0
ANSS,2024-01-16,0.0,0.945421052631579,0.054578947368421046,0.09090000000000001
ANSS,2024-01-17,0.0,1.0,0.0,0.0
ANSS,2024-01-18,0.0,0.656,0.344,0.6369
ANSS,2024-01-19,0.175,0.723,0.102,-0.296
ANSS,2024-01-20,0.0,1.0,0.0,0.0
ANSS,2024-01-22,0.0,1.0,0.0,0.0
ANSS,2024-01-23,0.0,0.784,0.216,0.43095
ANSS,2024-01-24,0.0,1.0,0.0,0.0
ANSS,2024-01-25,0.0,0.676,0.324,0.5859
ANSS,2024-01-29,0.0,1.0,0.0,0.0
ANSS,2024-01-30,0.0,0.9025000000000001,0.0975,0.2202
ANSS,2024-02-01,0.0,1.0,0.0,0.0
ANSS,2024-02-03,0.0,0.552,0.448,0.8074
AON,2023-07-17,0.0,0.8845000000000001,0.1155,0.20095
AON,2023-07-20,0.065,0.8594999999999999,0.0755,-0.12439999999999998
AON,2023-07-25,0.157,0.522,0.321,0.296
AON,2023-07-26,0.0,1.0,0.0,0.0
AON,2023-07-27,0.0,0.8265,0.1735,0.2732
AON,2023-07-28,0.0254,0.9746,0.0,-0.03062
AON,2023-07-29,0.0,1.0,0.0,0.0
AON,2023-07-31,0.0,1.0,0.0,0.0
AON,2023-08-08,0.048,0.7525,0.1995,0.3825
AON,2023-08-15,0.1485,0.8514999999999999,0.0,-0.29295
AON,2023-08-17,0.0,0.677,0.323,0.5106
AON,2023-08-18,0.0715,0.6525,0.276,0.40080000000000005
AON,2023-08-21,0.0,1.0,0.0,0.0
AON,2023-08-22,0.0,0.667,0.333,0.6705
AON,2023-08-23,0.0,0.588,0.412,0.6369
AON,2023-08-28,0.0,0.682,0.318,0.5667
AON,2023-09-06,0.0,0.762,0.238,0.35645000000000004
AON,2023-09-07,0.0,0.888,0.112,0.21955
AON,2023-09-12,0.0,1.0,0.0,0.0
AON,2023-09-18,0.149,0.851,0.0,-0.2732
AON,2023-09-25,0.0,1.0,0.0,0.0
AON,2023-09-28,0.0,1.0,0.0,0.0
AON,2023-10-01,0.0,0.64,0.36,0.8074
AON,2023-10-02,0.0,0.64,0.36,0.8074
AON,2023-10-03,0.0,0.675,0.325,0.6486
AON,2023-10-06,0.0,1.0,0.0,0.0
AON,2023-10-10,0.0,0.9256666666666667,0.07433333333333333,0.10606666666666666
AON,2023-10-13,0.0,0.8845000000000001,0.1155,0.20095
AON,2023-10-18,0.0,1.0,0.0,0.0
AON,2023-10-19,0.14075,0.534,0.32525,0.23504999999999998
AON,2023-10-24,0.0,0.769,0.231,0.34
AON,2023-10-27,0.0,0.8981666666666667,0.10183333333333333,0.1506833333333333
AON,2023-10-28,0.0,1.0,0.0,0.0
AON,2023-10-30,0.0,0.816,0.184,0.2023
AON,2023-11-07,0.201,0.558,0.242,0.0258
AON,2023-11-09,0.0,1.0,0.0,0.0
AON,2023-11-14,0.0,0.503,0.497,0.836
AON,2023-11-26,0.0,0.625,0.375,0.6369
AON,2023-11-28,0.0,0.694,0.306,0.34
AON,2023-12-06,0.0,1.0,0.0,0.0
AON,2023-12-07,0.0,0.539,0.461,0.8271
AON,2023-12-09,0.0,0.625,0.375,0.6369
AON,2023-12-13,0.264,0.556,0.181,-0.0516
AON,2023-12-14,0.0,0.773,0.227,0.5719
AON,2023-12-15,0.0,1.0,0.0,0.0
AON,2023-12-19,0.141,0.859,0.0,-0.2023
AON,2023-12-20,0.010777777777777778,0.8996666666666666,0.08955555555555555,0.16654444444444444
AON,2023-12-22,0.0,1.0,0.0,0.0
AON,2023-12-28,0.0,0.625,0.375,0.6369
AON,2024-01-02,0.106,0.757,0.137,-0.0378
AON,2024-01-09,0.0,1.0,0.0,0.0
AON,2024-01-10,0.0,1.0,0.0,0.0
AON,2024-01-12,0.0,1.0,0.0,0.0
AON,2024-01-13,0.0,1.0,0.0,0.0
AON,2024-01-23,0.259,0.647,0.094,-0.5106
AON,2024-01-24,0.174,0.826,0.0,-0.2732
AON,2024-01-25,0.1235,0.8765000000000001,0.0,-0.1591
AON,2024-01-26,0.0,1.0,0.0,0.0
AON,2024-01-30,0.0,1.0,0.0,0.0
AON,2024-01-31,0.0,1.0,0.0,0.0
AON,2024-02-02,0.0,0.9475999999999999,0.0524,0.08808
AON,2024-02-03,0.0,1.0,0.0,0.0
AOS,2023-06-06,0.0,0.726,0.274,0.5267
AOS,2023-06-07,0.0,0.588,0.412,0.743
AOS,2023-06-08,0.0,0.709,0.291,0.6249
AOS,2023-06-21,0.0,1.0,0.0,0.0
AOS,2023-06-23,0.0,1.0,0.0,0.0
AOS,2023-06-28,0.0,0.672,0.328,0.5267
AOS,2023-07-02,0.0,0.821,0.179,0.34
AOS,2023-07-10,0.0,1.0,0.0,0.0
AOS,2023-07-11,0.0,1.0,0.0,0.0
AOS,2023-07-12,0.0,1.0,0.0,0.0
AOS,2023-07-18,0.0,0.688,0.312,0.4798
AOS,2023-07-19,0.0,0.944,0.056,0.11315
AOS,2023-07-20,0.0,0.753,0.247,0.4158
AOS,2023-07-21,0.0,1.0,0.0,0.0
AOS,2023-07-23,0.0,1.0,0.0,0.0
AOS,2023-07-25,0.0,0.776,0.224,0.3818
AOS,2023-07-27,0.0,0.9,0.1,0.16132
AOS,2023-08-06,0.0,1.0,0.0,0.0
AOS,2023-08-08,0.0,0.814,0.186,0.1531
AOS,2023-08-09,0.0,1.0,0.0,0.0
AOS,2023-08-10,0.208,0.792,0.0,-0.2732
AOS,2023-08-21,0.0,1.0,0.0,0.0
AOS,2023-08-22,0.0,0.593,0.407,0.5859
AOS,2023-08-23,0.0,1.0,0.0,0.0
AOS,2023-08-28,0.0,0.854,0.146,0.2553
AOS,2023-09-01,0.0,1.0,0.0,0.0
AOS,2023-09-06,0.0,0.814,0.186,0.1531
AOS,2023-09-07,0.0,1.0,0.0,0.0
AOS,2023-09-08,0.0,1.0,0.0,0.0
AOS,2023-09-13,0.0,0.672,0.328,0.5267
AOS,2023-09-26,0.0,0.682,0.318,0.5667
AOS,2023-09-27,0.0,1.0,0.0,0.0
AOS,2023-10-02,0.0,1.0,0.0,0.0
AOS,2023-10-05,0.0,1.0,0.0,0.0
AOS,2023-10-09,0.0,0.8726666666666666,0.12733333333333333,0.1497
AOS,2023-10-10,0.0,1.0,0.0,0.0
AOS,2023-10-17,0.0,0.7715000000000001,0.2285,0.3548
AOS,2023-10-18,0.087,0.7765,0.1365,0.13455
AOS,2023-10-19,0.0,0.91,0.09000000000000001,0.19063333333333332
AOS,2023-10-24,0.0,0.7464999999999999,0.2535,0.46855
AOS,2023-10-26,0.080875,0.838,0.081125,0.035899999999999994
AOS,2023-10-28,0.0,1.0,0.0,0.0
AOS,2023-10-30,0.0,1.0,0.0,0.0
AOS,2023-11-01,0.0,1.0,0.0,0.0
AOS,2023-11-06,0.087,0.913,0.0,-0.1366
AOS,2023-11-07,0.0,0.847,0.153,0.2023
AOS,2023-11-08,0.0,0.543,0.457,0.7096
AOS,2023-11-10,0.0,0.543,0.457,0.6369
AOS,2023-11-16,0.0,1.0,0.0,0.0
AOS,2023-11-22,0.0,1.0,0.0,0.0
AOS,2023-11-24,0.0,0.888,0.112,0.1909
AOS,2023-12-05,0.0,0.85,0.15,0.3182
AOS,2023-12-07,0.0,1.0,0.0,0.0
AOS,2023-12-08,0.0,1.0,0.0,0.0
AOS,2023-12-18,0.0,0.708,0.292,0.5106
AOS,2023-12-19,0.0,1.0,0.0,0.0
AOS,2024-01-01,0.0,0.8545,0.1455,0.31245
AOS,2024-01-03,0.0,1.0,0.0,0.0
AOS,2024-01-16,0.0,1.0,0.0,0.0
AOS,2024-01-17,0.0,1.0,0.0,0.0
AOS,2024-01-23,0.0,1.0,0.0,0.0
AOS,2024-01-25,0.0,1.0,0.0,0.0
AOS,2024-01-26,0.0,0.85,0.15,0.3182
AOS,2024-01-30,0.0,0.9731666666666667,0.026833333333333334,0.05303333333333333
AOS,2024-02-01,0.0,0.7639999999999999,0.236,0.3753666666666667
APA,2022-05-17,0.0,0.504,0.496,0.7096
APA,2022-05-23,0.0,1.0,0.0,0.0
APA,2022-05-27,0.0,1.0,0.0,0.0
APA,2022-05-30,0.0,0.5995,0.40049999999999997,0.7207
APA,2022-06-02,0.0,0.755,0.245,0.3818
APA,2022-06-08,0.0,0.9,0.1,0.2732
APA,2022-06-10,0.0,0.573,0.427,0.7717
APA,2022-06-13,0.244,0.756,0.0,-0.4404
APA,2022-06-14,0.0,0.783,0.217,0.3612
APA,2022-06-17,0.0,0.763,0.237,0.4215
APA,2022-06-21,0.0,0.604,0.396,0.7096
APA,2022-06-28,0.0,0.913,0.087,0.2732
APA,2022-07-05,0.231,0.719,0.05,-0.4221
APA,2022-07-06,0.0,0.916,0.084,0.2732
APA,2022-07-11,0.0,0.682,0.318,0.4939
APA,2022-07-14,0.0,0.919,0.081,0.128
APA,2022-07-18,0.0,1.0,0.0,0.0
APA,2022-07-20,0.0,0.9,0.1,0.2732
APA,2022-07-22,0.0,0.484,0.516,0.4939
APA,2022-07-26,0.0,1.0,0.0,0.0
APA,2022-08-02,0.0,0.8285,0.17149999999999999,0.34665
APA,2022-08-03,0.0,1.0,0.0,0.0
APA,2022-08-23,0.293,0.707,0.0,-0.7003
APA,2022-08-31,0.0,0.506,0.494,0.4404
APA,2022-09-14,0.0,0.66,0.34,0.6908
APA,2022-09-22,0.0,0.75,0.25,0.4588
APA,2022-10-03,0.0,1.0,0.0,0.0
APA,2022-10-24,0.0,0.632,0.368,0.7184
APA,2022-11-02,0.0,1.0,0.0,0.0
APA,2022-11-08,0.217,0.783,0.0,-0.3612
APA,2022-11-09,0.0,0.541,0.459,0.8481
APA,2022-11-14,0.0,1.0,0.0,0.0
APA,2022-11-21,0.0,0.811,0.189,0.2732
APA,2022-11-28,0.21,0.652,0.138,-0.25
APA,2022-12-13,0.0,0.761,0.239,0.296
APA,2022-12-23,0.0,1.0,0.0,0.0
APA,2023-01-17,0.0,0.783,0.217,0.3612
APA,2023-01-18,0.0,1.0,0.0,0.0
APA,2023-02-03,0.0,0.761,0.239,0.296
APA,2023-02-08,0.0,0.703,0.297,0.5859
APA,2023-02-14,0.0,0.754,0.246,0.5563
APA,2023-02-17,0.0,1.0,0.0,0.0
APA,2023-02-22,0.0,1.0,0.0,0.0
APA,2023-02-24,0.0,1.0,0.0,0.0
APA,2023-03-01,0.0,0.9055,0.0945,0.21075
APA,2023-03-02,0.0,1.0,0.0,0.0
APA,2023-03-17,0.0,1.0,0.0,0.0
APA,2023-03-21,0.0,1.0,0.0,0.0
APA,2023-04-06,0.0,1.0,0.0,0.0
APA,2023-04-14,0.0,1.0,0.0,0.0
APA,2023-05-03,0.0,1.0,0.0,0.0
APA,2023-05-04,0.0,1.0,0.0,0.0
APA,2023-05-18,0.0,0.913,0.087,0.2732
APA,2023-05-23,0.0,0.8805000000000001,0.1195,0.148
APA,2023-05-24,0.0,1.0,0.0,0.0
APA,2023-06-01,0.0,0.695,0.305,0.8442
APA,2023-06-13,0.0,0.8,0.2,0.3612
APA,2023-06-14,0.0,1.0,0.0,0.0
APA,2023-06-15,0.0,0.819,0.181,0.7579
APA,2023-07-07,0.0,0.613,0.387,0.743
APA,2023-07-10,0.0,1.0,0.0,0.0
APA,2023-07-11,0.0,1.0,0.0,0.0
APA,2023-07-13,0.0,0.913,0.087,0.2732
APA,2023-07-20,0.0,0.935,0.065,0.2732
APA,2023-07-26,0.0,1.0,0.0,0.0
APA,2023-07-27,0.0,0.865,0.135,0.4939
APA,2023-08-02,0.0,1.0,0.0,0.0
APA,2023-08-03,0.0,1.0,0.0,0.0
APA,2023-08-08,0.0,0.89,0.11,0.2732
APA,2023-08-31,0.0,1.0,0.0,0.0
APA,2023-09-12,0.0,0.761,0.239,0.296
APA,2023-09-13,0.1,0.9,0.0,-0.4404
APA,2023-09-19,0.0,0.812,0.188,0.4588
APA,2023-10-02,0.0,1.0,0.0,0.0
APA,2023-10-03,0.109,0.891,0.0,-0.296
APA,2023-10-05,0.0,1.0,0.0,0.0
APA,2023-10-30,0.0,0.737,0.263,0.3612
APA,2023-11-01,0.0,1.0,0.0,0.0
APA,2023-11-02,0.0,1.0,0.0,0.0
APA,2023-11-03,0.0,1.0,0.0,0.0
APA,2023-11-29,0.0,0.538,0.462,0.5106
APA,2023-12-11,0.0,0.942,0.058,0.1366
APA,2023-12-12,0.0,0.761,0.239,0.296
APA,2024-01-04,0.018,0.9294285714285715,0.052714285714285714,0.0677
APA,2024-01-09,0.0,0.833,0.167,0.34
APA,2024-01-18,0.0,1.0,0.0,0.0
APA,2024-01-23,0.0,1.0,0.0,0.0
APD,2023-09-13,0.0,1.0,0.0,0.0
APD,2023-09-19,0.0,1.0,0.0,0.0
APD,2023-09-21,0.0,1.0,0.0,0.0
APD,2023-09-26,0.0,1.0,0.0,0.0
APD,2023-09-27,0.0,0.862,0.138,0.1139
APD,2023-09-29,0.0,0.8845000000000001,0.1155,0.10115
APD,2023-09-30,0.155,0.69,0.155,0.0
APD,2023-10-03,0.0,0.7115,0.2885,0.49429999999999996
APD,2023-10-08,0.0,0.783,0.217,0.3612
APD,2023-10-09,0.0,1.0,0.0,0.0
APD,2023-10-10,0.0,0.6545,0.3455,0.38585
APD,2023-10-12,0.0,0.543,0.457,0.6369
APD,2023-10-16,0.0,0.7849999999999999,0.21500000000000002,0.46429999999999993
APD,2023-10-18,0.0,0.792,0.208,0.2732
APD,2023-10-19,0.0,0.629,0.371,0.6486
APD,2023-10-20,0.0,1.0,0.0,0.0
APD,2023-10-23,0.0,0.8280000000000001,0.172,0.31845
APD,2023-10-30,0.0,1.0,0.0,0.0
APD,2023-10-31,0.0,0.822,0.178,0.3818
APD,2023-11-02,0.0,1.0,0.0,0.0
APD,2023-11-06,0.03475,0.8532500000000001,0.11199999999999999,0.121275
APD,2023-11-07,0.0,0.9244999999999999,0.07550000000000001,0.11315
APD,2023-11-08,0.0,0.806,0.194,0.3454
APD,2023-11-09,0.0,1.0,0.0,0.0
APD,2023-11-10,0.0,0.821,0.179,0.34
APD,2023-11-12,0.0,0.5720000000000001,0.428,0.6537
APD,2023-11-13,0.09733333333333333,0.8056666666666666,0.09733333333333333,0.08333333333333333
APD,2023-11-14,0.0,1.0,0.0,0.0
APD,2023-11-15,0.0,0.8015,0.1985,0.2787
APD,2023-11-16,0.0,0.85,0.15,0.1796
APD,2023-11-17,0.0,1.0,0.0,0.0
APD,2023-11-19,0.259,0.741,0.0,-0.4215
APD,2023-11-21,0.0,1.0,0.0,0.0
APD,2023-11-26,0.0,0.588,0.412,0.6369
APD,2023-11-28,0.0,0.936,0.064,0.1779
APD,2023-11-30,0.0,0.884,0.116,0.1779
APD,2023-12-01,0.0,1.0,0.0,0.0
APD,2023-12-04,0.0,1.0,0.0,0.0
APD,2023-12-05,0.0,0.8153333333333332,0.18466666666666667,0.3256333333333334
APD,2023-12-06,0.0,0.588,0.412,0.6369
APD,2023-12-07,0.0,0.841,0.159,0.31845
APD,2023-12-08,0.0,1.0,0.0,0.0
APD,2023-12-12,0.0,0.625,0.375,0.6369
APD,2023-12-13,0.0,0.8725,0.1275,0.17
APD,2023-12-19,0.0,0.704,0.296,0.6369
APD,2023-12-21,0.0,0.7,0.3,0.4588
APD,2023-12-24,0.0,0.4,0.6,0.7579
APD,2023-12-27,0.0,0.77,0.23,0.4576
APD,2023-12-28,0.0,1.0,0.0,0.0
APD,2023-12-29,0.0,0.769,0.231,0.2732
APD,2024-01-02,0.0,1.0,0.0,0.0
APD,2024-01-04,0.0,1.0,0.0,0.0
APD,2024-01-09,0.0,1.0,0.0,0.0
APD,2024-01-17,0.0,1.0,0.0,0.0
APD,2024-01-18,0.048999999999999995,0.7949999999999999,0.156,0.19616666666666668
APD,2024-01-19,0.0,0.825,0.175,0.1779
APD,2024-01-24,0.0,1.0,0.0,0.0
APD,2024-01-25,0.026333333333333334,0.6709999999999999,0.303,0.49243333333333333
APD,2024-01-26,0.0,1.0,0.0,0.0
APD,2024-01-29,0.0,0.8105,0.1895,0.36345
APD,2024-01-31,0.0,1.0,0.0,0.0
APD,2024-02-01,0.0,1.0,0.0,0.0
APH,2023-01-27,0.0,1.0,0.0,0.0
APH,2023-02-03,0.0,1.0,0.0,0.0
APH,2023-02-06,0.189,0.811,0.0,-0.1027
APH,2023-02-12,0.0,1.0,0.0,0.0
APH,2023-02-24,0.0,1.0,0.0,0.0
APH,2023-03-06,0.215,0.561,0.224,0.0258
APH,2023-03-15,0.104,0.896,0.0,-0.1027
APH,2023-03-28,0.0,1.0,0.0,0.0
APH,2023-03-30,0.0,0.667,0.333,0.4588
APH,2023-03-31,0.0,1.0,0.0,0.0
APH,2023-04-18,0.0,1.0,0.0,0.0
APH,2023-04-21,0.0,1.0,0.0,0.0
APH,2023-04-25,0.0,0.7935,0.20650000000000002,0.2616
APH,2023-04-26,0.053,0.8641666666666667,0.08283333333333333,-0.024716666666666665
APH,2023-04-27,0.0,1.0,0.0,0.0
APH,2023-05-05,0.0,1.0,0.0,0.0
APH,2023-05-06,0.0,0.769,0.231,0.4019
APH,2023-05-08,0.189,0.811,0.0,-0.1027
APH,2023-05-22,0.0,0.779,0.221,0.5267
APH,2023-05-26,0.0,1.0,0.0,0.0
APH,2023-06-04,0.0,1.0,0.0,0.0
APH,2023-06-18,0.0,0.732,0.268,0.5106
APH,2023-06-21,0.0,1.0,0.0,0.0
APH,2023-06-26,0.0,1.0,0.0,0.0
APH,2023-07-03,0.0,0.784,0.216,0.5106
APH,2023-07-19,0.0,0.68,0.32,0.5106
APH,2023-07-24,0.0,1.0,0.0,0.0
APH,2023-07-26,0.01875,0.9375,0.04375,0.03125
APH,2023-07-27,0.0,1.0,0.0,0.0
APH,2023-07-31,0.0,1.0,0.0,0.0
APH,2023-08-04,0.0,1.0,0.0,0.0
APH,2023-08-05,0.0,0.821,0.179,0.34
APH,2023-08-07,0.0,1.0,0.0,0.0
APH,2023-08-15,0.0,0.795,0.205,0.2023
APH,2023-08-25,0.0,1.0,0.0,0.0
APH,2023-09-12,0.0,1.0,0.0,0.0
APH,2023-09-18,0.0,0.8360000000000001,0.16399999999999998,0.1525
APH,2023-09-19,0.0,0.758,0.242,0.34626666666666667
APH,2023-10-12,0.0,0.619,0.381,0.5719
APH,2023-10-13,0.0,0.5675,0.4325,0.64515
APH,2023-10-20,0.0,1.0,0.0,0.0
APH,2023-10-25,0.04185714285714286,0.929,0.02914285714285714,-0.017457142857142862
APH,2023-10-26,0.0,1.0,0.0,0.0
APH,2023-10-27,0.0,1.0,0.0,0.0
APH,2023-11-08,0.0,1.0,0.0,0.0
APH,2023-11-10,0.0,0.821,0.179,0.34
APH,2023-11-24,0.0,1.0,0.0,0.0
APH,2023-12-11,0.0,1.0,0.0,0.0
APH,2023-12-15,0.0,1.0,0.0,0.0
APH,2023-12-22,0.267,0.733,0.0,-0.6249
APH,2024-01-17,0.0,1.0,0.0,0.0
APH,2024-01-18,0.0,1.0,0.0,0.0
APH,2024-01-19,0.0,0.839,0.161,0.3182
APH,2024-01-22,0.0,1.0,0.0,0.0
APH,2024-01-24,0.013555555555555555,0.9033333333333332,0.08311111111111111,0.10566666666666667
APH,2024-01-25,0.0,1.0,0.0,0.0
APH,2024-01-30,0.0,0.9153333333333333,0.08466666666666667,0.17709999999999995
APH,2024-01-31,0.0,1.0,0.0,0.0
APH,2024-02-01,0.0,1.0,0.0,0.0
APH,2024-02-02,0.0,0.847,0.153,0.23763333333333336
APTV,2023-08-09,0.213,0.787,0.0,-0.3071
APTV,2023-08-10,0.0,1.0,0.0,0.0
APTV,2023-08-21,0.0825,0.8295,0.088,0.0129
APTV,2023-08-22,0.079,0.6423333333333333,0.2783333333333334,0.3189666666666667
APTV,2023-08-23,0.13533333333333333,0.7993333333333332,0.06566666666666666,-0.07690000000000001
APTV,2023-08-25,0.0,0.7742,0.2258,0.35786
APTV,2023-08-29,0.122,0.878,0.0,-0.2202
APTV,2023-08-30,0.0,1.0,0.0,0.0
APTV,2023-08-31,0.0,0.729,0.271,0.3818
APTV,2023-09-01,0.0,0.9015,0.0985,0.20095
APTV,2023-09-04,0.0,0.682,0.318,0.4939
APTV,2023-09-05,0.0,1.0,0.0,0.0
APTV,2023-09-08,0.0,1.0,0.0,0.0
APTV,2023-09-11,0.0,1.0,0.0,0.0
APTV,2023-09-12,0.0,1.0,0.0,0.0
APTV,2023-09-13,0.105,0.559,0.336,0.5106
APTV,2023-09-18,0.353,0.647,0.0,-0.5994
APTV,2023-09-25,0.0,0.806,0.194,0.34
APTV,2023-09-26,0.1875,0.5880000000000001,0.2245,0.08205000000000001
APTV,2023-09-27,0.0,0.682,0.318,0.6369
APTV,2023-09-28,0.0,0.682,0.318,0.5667
APTV,2023-09-29,0.0,1.0,0.0,0.0
APTV,2023-09-30,0.0,0.543,0.457,0.6369
APTV,2023-10-03,0.0,1.0,0.0,0.0
APTV,2023-10-10,0.0,1.0,0.0,0.0
APTV,2023-10-11,0.0,1.0,0.0,0.0
APTV,2023-10-17,0.0,0.803,0.197,0.4019
APTV,2023-10-18,0.0,1.0,0.0,0.0
APTV,2023-10-19,0.186,0.814,0.0,-0.1531
APTV,2023-10-20,0.0,1.0,0.0,0.0
APTV,2023-10-25,0.0,1.0,0.0,0.0
APTV,2023-10-26,0.0,1.0,0.0,0.0
APTV,2023-10-27,0.0,1.0,0.0,0.0
APTV,2023-10-30,0.0,1.0,0.0,0.0
APTV,2023-10-31,0.0,0.9083333333333333,0.09166666666666667,0.23026666666666665
APTV,2023-11-01,0.0,0.9306666666666666,0.06933333333333333,0.09106666666666667
APTV,2023-11-02,0.048875,0.874375,0.07675,0.0769
APTV,2023-11-03,0.0,1.0,0.0,0.0
APTV,2023-11-15,0.0,0.741,0.259,0.6808
APTV,2023-11-16,0.0,1.0,0.0,0.0
APTV,2023-11-17,0.0,1.0,0.0,0.0
APTV,2023-11-30,0.0,0.656,0.344,0.6369
APTV,2023-12-01,0.12,0.543,0.337,0.4588
APTV,2023-12-14,0.0,1.0,0.0,0.0
APTV,2023-12-18,0.0,1.0,0.0,0.0
APTV,2023-12-19,0.0,0.8300000000000001,0.17,0.2729333333333333
APTV,2023-12-29,0.0,0.9455,0.0545,0.0129
APTV,2024-01-04,0.286,0.714,0.0,-0.34
APTV,2024-01-05,0.0,1.0,0.0,0.0
APTV,2024-01-11,0.0,0.816,0.184,0.2023
APTV,2024-01-24,0.0,1.0,0.0,0.0
APTV,2024-01-25,0.0,1.0,0.0,0.0
APTV,2024-01-26,0.0,1.0,0.0,0.0
APTV,2024-01-29,0.0,0.833,0.167,0.25
APTV,2024-01-31,0.052375000000000005,0.8675,0.08025,0.06229999999999999
APTV,2024-02-01,0.0,1.0,0.0,0.0
ARE,2023-06-23,0.0,1.0,0.0,0.0
ARE,2023-06-27,0.0,1.0,0.0,0.0
ARE,2023-06-28,0.0,0.863,0.137,0.5106
ARE,2023-06-29,0.0,0.903,0.097,0.23835
ARE,2023-06-30,0.137,0.863,0.0,-0.1511
ARE,2023-07-04,0.0,1.0,0.0,0.0
ARE,2023-07-06,0.158,0.842,0.0,-0.128
ARE,2023-07-10,0.0,0.741,0.259,0.6369
ARE,2023-07-19,0.0,1.0,0.0,0.0
ARE,2023-07-22,0.0,0.631,0.369,0.6249
ARE,2023-07-24,0.0,0.87925,0.12075,0.32815000000000005
ARE,2023-07-25,0.0,1.0,0.0,0.0
ARE,2023-07-26,0.255,0.745,0.0,-0.4404
ARE,2023-07-28,0.0,0.8646666666666668,0.13533333333333333,0.18896666666666664
ARE,2023-08-03,0.0,1.0,0.0,0.0
ARE,2023-08-16,0.208,0.521,0.27,0.128
ARE,2023-08-26,0.0,1.0,0.0,0.0
ARE,2023-08-29,0.0,1.0,0.0,0.0
ARE,2023-09-05,0.0,0.9325,0.0675,0.3454
ARE,2023-09-13,0.0,1.0,0.0,0.0
ARE,2023-09-18,0.245,0.755,0.0,-0.3818
ARE,2023-09-21,0.221,0.503,0.276,0.2732
ARE,2023-09-27,0.0,0.86,0.14,0.5994
ARE,2023-09-28,0.05566666666666667,0.8533333333333334,0.09100000000000001,0.10189999999999999
ARE,2023-09-29,0.0,0.596,0.404,0.8591
ARE,2023-10-03,0.0,0.75,0.25,0.3592
ARE,2023-10-04,0.0,1.0,0.0,0.0
ARE,2023-10-05,0.0,0.652,0.348,0.6597
ARE,2023-10-06,0.0,1.0,0.0,0.0
ARE,2023-10-09,0.0,0.912,0.088,0.4019
ARE,2023-10-11,0.181,0.819,0.0,-0.6249
ARE,2023-10-17,0.0,1.0,0.0,0.0
ARE,2023-10-19,0.0,0.769,0.231,0.8225
ARE,2023-10-20,0.0,0.791,0.209,0.4404
ARE,2023-10-23,0.0,0.9091666666666667,0.09083333333333334,0.1929
